<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
GAZP;0;240508;100400;154.3;30
GAZP;0;240508;100401;154.29;200
GAZP;0;240508;100402;154.3;470
GAZP;0;240508;100402;154.3;30
GAZP;0;240508;100404;154.3;100
GAZP;0;240508;100408;154.3;100
GAZP;0;240508;100410;154.3;20
GAZP;0;240508;100410;154.3;20
GAZP;0;240508;100410;154.31;90
GAZP;0;240508;100416;154.3;30
GAZP;0;240508;100416;154.3;10
GAZP;0;240508;100416;154.29;320
GAZP;0;240508;100416;154.29;10
GAZP;0;240508;100416;154.29;30
GAZP;0;240508;100416;154.27;150
GAZP;0;240508;100416;154.27;300
GAZP;0;240508;100416;154.26;150
GAZP;0;240508;100417;154.27;20
GAZP;0;240508;100418;154.27;280
GAZP;0;240508;100418;154.27;20
GAZP;0;240508;100419;154.3;60
GAZP;0;240508;100419;154.26;10
GAZP;0;240508;100422;154.3;50
GAZP;0;240508;100423;154.3;20
GAZP;0;240508;100427;154.3;10
GAZP;0;240508;100430;154.27;10
GAZP;0;240508;100430;154.27;150
GAZP;0;240508;100430;154.26;1100
GAZP;0;240508;100430;154.26;10
GAZP;0;240508;100430;154.26;2850
GAZP;0;240508;100431;154.29;80
GAZP;0;240508;100431;154.29;160
GAZP;0;240508;100432;154.26;10
GAZP;0;240508;100433;154.29;10
GAZP;0;240508;100434;154.29;50
GAZP;0;240508;100434;154.29;20
GAZP;0;240508;100434;154.28;200
GAZP;0;240508;100435;154.28;100
GAZP;0;240508;100435;154.28;20
GAZP;0;240508;100436;154.28;100
GAZP;0;240508;100438;154.28;10
GAZP;0;240508;100439;154.28;100
GAZP;0;240508;100439;154.26;20
GAZP;0;240508;100442;154.26;80
GAZP;0;240508;100442;154.28;20
GAZP;0;240508;100442;154.29;20
GAZP;0;240508;100442;154.29;10
GAZP;0;240508;100444;154.29;10
GAZP;0;240508;100444;154.29;20
GAZP;0;240508;100445;154.3;1000
GAZP;0;240508;100448;154.3;10
GAZP;0;240508;100449;154.3;10
GAZP;0;240508;100452;154.3;900
GAZP;0;240508;100452;154.31;100
GAZP;0;240508;100452;154.31;20
GAZP;0;240508;100452;154.31;290
GAZP;0;240508;100454;154.31;20
GAZP;0;240508;100454;154.31;10
GAZP;0;240508;100456;154.31;10
GAZP;0;240508;100456;154.31;10
GAZP;0;240508;100458;154.31;10
GAZP;0;240508;100459;154.31;20
GAZP;0;240508;100459;154.31;30
GAZP;0;240508;100459;154.31;20
GAZP;0;240508;100459;154.31;20
GAZP;0;240508;100502;154.31;100
GAZP;0;240508;100504;154.31;90
GAZP;0;240508;100504;154.32;210
GAZP;0;240508;100504;154.32;10
GAZP;0;240508;100504;154.32;10
GAZP;0;240508;100505;154.32;100
GAZP;0;240508;100506;154.31;10
GAZP;0;240508;100508;154.31;30
GAZP;0;240508;100509;154.32;10
GAZP;0;240508;100509;154.32;10
GAZP;0;240508;100510;154.32;10
GAZP;0;240508;100511;154.32;100
GAZP;0;240508;100513;154.32;450
GAZP;0;240508;100513;154.32;450
GAZP;0;240508;100513;154.32;100
GAZP;0;240508;100513;154.32;100
GAZP;0;240508;100514;154.32;50
GAZP;0;240508;100514;154.32;100
GAZP;0;240508;100515;154.32;100
GAZP;0;240508;100515;154.32;100
GAZP;0;240508;100515;154.32;100
GAZP;0;240508;100516;154.32;100
GAZP;0;240508;100516;154.32;300
GAZP;0;240508;100517;154.32;100
GAZP;0;240508;100517;154.32;100
GAZP;0;240508;100517;154.32;100
GAZP;0;240508;100517;154.32;30
GAZP;0;240508;100517;154.32;10
GAZP;0;240508;100518;154.32;100
GAZP;0;240508;100518;154.32;100
GAZP;0;240508;100518;154.32;100
GAZP;0;240508;100518;154.31;1000
GAZP;0;240508;100519;154.32;100
GAZP;0;240508;100519;154.32;20
GAZP;0;240508;100519;154.32;20
GAZP;0;240508;100520;154.32;10
GAZP;0;240508;100520;154.32;100
GAZP;0;240508;100522;154.32;100
GAZP;0;240508;100523;154.32;100
GAZP;0;240508;100524;154.32;320
GAZP;0;240508;100524;154.32;500
GAZP;0;240508;100524;154.32;100
GAZP;0;240508;100524;154.32;10
GAZP;0;240508;100524;154.32;10
GAZP;0;240508;100524;154.31;10
GAZP;0;240508;100524;154.31;20
GAZP;0;240508;100524;154.31;20
GAZP;0;240508;100526;154.32;100
GAZP;0;240508;100526;154.32;10
GAZP;0;240508;100526;154.32;150
GAZP;0;240508;100526;154.31;10
GAZP;0;240508;100527;154.32;100
GAZP;0;240508;100528;154.32;30
GAZP;0;240508;100529;154.32;190
GAZP;0;240508;100529;154.33;10
GAZP;0;240508;100529;154.32;10
GAZP;0;240508;100529;154.3;60
GAZP;0;240508;100529;154.3;20
GAZP;0;240508;100529;154.3;150
GAZP;0;240508;100529;154.29;10
GAZP;0;240508;100529;154.29;850
GAZP;0;240508;100529;154.33;10
GAZP;0;240508;100529;154.33;90
GAZP;0;240508;100529;154.33;10
GAZP;0;240508;100531;154.33;100
GAZP;0;240508;100531;154.33;100
GAZP;0;240508;100532;154.31;10
GAZP;0;240508;100533;154.31;100
GAZP;0;240508;100534;154.3;450
GAZP;0;240508;100534;154.3;150
GAZP;0;240508;100534;154.3;10
GAZP;0;240508;100534;154.3;10
GAZP;0;240508;100535;154.3;100
GAZP;0;240508;100535;154.29;1170
GAZP;0;240508;100535;154.28;1020
GAZP;0;240508;100535;154.3;10
GAZP;0;240508;100536;154.31;30
GAZP;0;240508;100536;154.31;100
GAZP;0;240508;100536;154.31;960
GAZP;0;240508;100536;154.31;520
GAZP;0;240508;100536;154.32;150
GAZP;0;240508;100536;154.32;300
GAZP;0;240508;100537;154.34;1000
GAZP;0;240508;100537;154.34;300
GAZP;0;240508;100538;154.34;70
GAZP;0;240508;100538;154.34;30
GAZP;0;240508;100539;154.34;20
GAZP;0;240508;100539;154.34;20
GAZP;0;240508;100540;154.34;100
GAZP;0;240508;100541;154.34;90
GAZP;0;240508;100541;154.34;100
GAZP;0;240508;100542;154.34;100
GAZP;0;240508;100542;154.34;800
GAZP;0;240508;100544;154.34;10
GAZP;0;240508;100544;154.34;90
GAZP;0;240508;100544;154.34;10
GAZP;0;240508;100544;154.34;10
GAZP;0;240508;100545;154.33;10
GAZP;0;240508;100545;154.33;1160
GAZP;0;240508;100545;154.33;160
GAZP;0;240508;100545;154.33;750
GAZP;0;240508;100546;154.34;10
GAZP;0;240508;100551;154.34;100
GAZP;0;240508;100551;154.33;400
GAZP;0;240508;100552;154.34;10
GAZP;0;240508;100555;154.34;60
GAZP;0;240508;100555;154.34;10
GAZP;0;240508;100555;154.34;10
GAZP;0;240508;100556;154.34;30
GAZP;0;240508;100557;154.33;170
GAZP;0;240508;100557;154.33;830
GAZP;0;240508;100601;154.34;10
GAZP;0;240508;100601;154.34;10
GAZP;0;240508;100602;154.34;10
GAZP;0;240508;100604;154.34;70
GAZP;0;240508;100606;154.34;350
GAZP;0;240508;100607;154.34;20
GAZP;0;240508;100607;154.34;700
GAZP;0;240508;100611;154.34;10
GAZP;0;240508;100616;154.34;10
GAZP;0;240508;100616;154.34;470
GAZP;0;240508;100616;154.34;100
GAZP;0;240508;100617;154.34;320
GAZP;0;240508;100617;154.34;10
GAZP;0;240508;100618;154.34;100
GAZP;0;240508;100619;154.34;370
GAZP;0;240508;100620;154.34;200
GAZP;0;240508;100621;154.33;10
GAZP;0;240508;100621;154.33;10
GAZP;0;240508;100622;154.34;1750
GAZP;0;240508;100625;154.33;1000
GAZP;0;240508;100625;154.33;800
GAZP;0;240508;100625;154.33;200
GAZP;0;240508;100627;154.34;30
GAZP;0;240508;100629;154.34;170
GAZP;0;240508;100629;154.34;3260
GAZP;0;240508;100629;154.34;20
GAZP;0;240508;100629;154.34;2300
GAZP;0;240508;100630;154.35;30
GAZP;0;240508;100632;154.34;10
GAZP;0;240508;100634;154.35;9310
GAZP;0;240508;100634;154.35;100
GAZP;0;240508;100634;154.35;160
GAZP;0;240508;100634;154.35;50
GAZP;0;240508;100634;154.36;100
GAZP;0;240508;100634;154.37;680
GAZP;0;240508;100634;154.38;20
GAZP;0;240508;100634;154.4;500
GAZP;0;240508;100634;154.4;10
GAZP;0;240508;100634;154.4;100
GAZP;0;240508;100634;154.4;40
GAZP;0;240508;100634;154.4;300
GAZP;0;240508;100634;154.4;1410
GAZP;0;240508;100634;154.41;40
GAZP;0;240508;100634;154.41;20
GAZP;0;240508;100634;154.41;940
GAZP;0;240508;100634;154.4;100
GAZP;0;240508;100634;154.4;100
GAZP;0;240508;100634;154.4;100
GAZP;0;240508;100634;154.4;100
GAZP;0;240508;100634;154.4;1000
GAZP;0;240508;100634;154.4;800
GAZP;0;240508;100634;154.39;200
GAZP;0;240508;100634;154.38;100
GAZP;0;240508;100635;154.41;100
GAZP;0;240508;100635;154.41;900
GAZP;0;240508;100635;154.41;500
GAZP;0;240508;100635;154.42;100
GAZP;0;240508;100635;154.42;680
GAZP;0;240508;100635;154.43;20
GAZP;0;240508;100635;154.43;200
GAZP;0;240508;100635;154.43;600
GAZP;0;240508;100636;154.43;100
GAZP;0;240508;100640;154.43;100
GAZP;0;240508;100641;154.43;100
GAZP;0;240508;100642;154.44;50
GAZP;0;240508;100642;154.44;20
GAZP;0;240508;100644;154.44;30
GAZP;0;240508;100644;154.44;10
GAZP;0;240508;100645;154.44;10
GAZP;0;240508;100647;154.44;500
GAZP;0;240508;100648;154.44;10
GAZP;0;240508;100649;154.44;10
GAZP;0;240508;100650;154.44;210
GAZP;0;240508;100650;154.43;260
GAZP;0;240508;100651;154.44;100
GAZP;0;240508;100653;154.43;10
GAZP;0;240508;100653;154.44;10
GAZP;0;240508;100654;154.44;60
GAZP;0;240508;100654;154.44;20
GAZP;0;240508;100655;154.44;10
GAZP;0;240508;100656;154.44;40
GAZP;0;240508;100656;154.44;30
GAZP;0;240508;100658;154.44;350
GAZP;0;240508;100659;154.44;10
GAZP;0;240508;100701;154.44;250
GAZP;0;240508;100703;154.43;300
GAZP;0;240508;100703;154.43;100
GAZP;0;240508;100704;154.43;10
GAZP;0;240508;100705;154.43;90
GAZP;0;240508;100709;154.43;500
GAZP;0;240508;100709;154.43;180
GAZP;0;240508;100709;154.43;100
GAZP;0;240508;100709;154.43;220
GAZP;0;240508;100709;154.42;20
GAZP;0;240508;100709;154.42;10
GAZP;0;240508;100710;154.42;30
GAZP;0;240508;100710;154.41;40
GAZP;0;240508;100711;154.42;10
GAZP;0;240508;100712;154.42;50
GAZP;0;240508;100712;154.41;10
GAZP;0;240508;100712;154.41;30
GAZP;0;240508;100712;154.4;100
GAZP;0;240508;100712;154.4;110
GAZP;0;240508;100712;154.41;200
GAZP;0;240508;100713;154.41;10
GAZP;0;240508;100714;154.41;30
GAZP;0;240508;100714;154.41;10
GAZP;0;240508;100714;154.41;10
GAZP;0;240508;100716;154.41;10
GAZP;0;240508;100717;154.41;10
GAZP;0;240508;100717;154.41;210
GAZP;0;240508;100717;154.41;590
GAZP;0;240508;100718;154.4;100
GAZP;0;240508;100719;154.42;10
GAZP;0;240508;100719;154.42;10
GAZP;0;240508;100720;154.43;90
GAZP;0;240508;100720;154.44;100
GAZP;0;240508;100721;154.43;40
GAZP;0;240508;100723;154.44;90
GAZP;0;240508;100723;154.44;10
GAZP;0;240508;100723;154.44;20
GAZP;0;240508;100723;154.44;20
GAZP;0;240508;100724;154.44;10
GAZP;0;240508;100724;154.44;10
GAZP;0;240508;100726;154.43;100
GAZP;0;240508;100726;154.43;900
GAZP;0;240508;100726;154.44;170
GAZP;0;240508;100728;154.44;1000
GAZP;0;240508;100729;154.44;10
GAZP;0;240508;100729;154.44;10
GAZP;0;240508;100730;154.44;20
GAZP;0;240508;100731;154.44;1850
GAZP;0;240508;100731;154.44;170
GAZP;0;240508;100731;154.44;100
GAZP;0;240508;100731;154.44;100
GAZP;0;240508;100731;154.44;1000
GAZP;0;240508;100731;154.44;220
GAZP;0;240508;100731;154.45;36560
GAZP;0;240508;100731;154.45;100
GAZP;0;240508;100732;154.45;100
GAZP;0;240508;100732;154.45;100
GAZP;0;240508;100732;154.45;8140
GAZP;0;240508;100732;154.45;100
GAZP;0;240508;100732;154.45;950
GAZP;0;240508;100732;154.45;100
GAZP;0;240508;100732;154.45;100
GAZP;0;240508;100732;154.45;220
GAZP;0;240508;100732;154.46;10
GAZP;0;240508;100733;154.47;100
GAZP;0;240508;100733;154.47;100
GAZP;0;240508;100733;154.47;100
GAZP;0;240508;100733;154.47;100
GAZP;0;240508;100733;154.47;100
GAZP;0;240508;100734;154.47;100
GAZP;0;240508;100734;154.47;100
GAZP;0;240508;100734;154.47;100
GAZP;0;240508;100734;154.47;10
GAZP;0;240508;100734;154.47;10
GAZP;0;240508;100736;154.47;10
GAZP;0;240508;100736;154.46;10
GAZP;0;240508;100737;154.47;10
GAZP;0;240508;100737;154.47;10
GAZP;0;240508;100738;154.47;10
GAZP;0;240508;100738;154.47;100
GAZP;0;240508;100738;154.47;10
GAZP;0;240508;100739;154.47;10
GAZP;0;240508;100739;154.47;20
GAZP;0;240508;100739;154.47;20
GAZP;0;240508;100740;154.47;20
GAZP;0;240508;100741;154.47;10
GAZP;0;240508;100742;154.47;10
GAZP;0;240508;100742;154.47;20
GAZP;0;240508;100742;154.47;10
GAZP;0;240508;100742;154.47;10
GAZP;0;240508;100743;154.47;10
GAZP;0;240508;100743;154.47;10
GAZP;0;240508;100744;154.46;50
GAZP;0;240508;100744;154.47;10
GAZP;0;240508;100744;154.47;10
GAZP;0;240508;100744;154.47;10
GAZP;0;240508;100745;154.47;10
GAZP;0;240508;100745;154.46;100
GAZP;0;240508;100746;154.47;30
GAZP;0;240508;100746;154.47;10
GAZP;0;240508;100746;154.47;30
GAZP;0;240508;100747;154.47;10
GAZP;0;240508;100747;154.47;10
GAZP;0;240508;100747;154.47;10
GAZP;0;240508;100748;154.47;10
GAZP;0;240508;100749;154.47;10
GAZP;0;240508;100749;154.47;10
GAZP;0;240508;100749;154.47;10
GAZP;0;240508;100749;154.47;10
GAZP;0;240508;100750;154.47;200
GAZP;0;240508;100750;154.47;10
GAZP;0;240508;100750;154.47;10
GAZP;0;240508;100750;154.47;10
GAZP;0;240508;100751;154.47;10
GAZP;0;240508;100752;154.47;10
GAZP;0;240508;100753;154.46;10
GAZP;0;240508;100753;154.47;10
GAZP;0;240508;100753;154.47;60
GAZP;0;240508;100753;154.47;100
GAZP;0;240508;100754;154.47;1250
GAZP;0;240508;100754;154.47;110
GAZP;0;240508;100754;154.47;20
GAZP;0;240508;100754;154.47;10
GAZP;0;240508;100754;154.47;10
GAZP;0;240508;100756;154.47;510
GAZP;0;240508;100756;154.47;50
GAZP;0;240508;100756;154.47;20
GAZP;0;240508;100756;154.47;100
GAZP;0;240508;100756;154.47;10
GAZP;0;240508;100756;154.47;300
GAZP;0;240508;100756;154.48;10
GAZP;0;240508;100757;154.48;100
GAZP;0;240508;100757;154.48;10
GAZP;0;240508;100758;154.48;200
GAZP;0;240508;100759;154.48;10
GAZP;0;240508;100759;154.48;200
GAZP;0;240508;100759;154.48;20
GAZP;0;240508;100759;154.48;20
GAZP;0;240508;100800;154.48;10
GAZP;0;240508;100800;154.47;300
GAZP;0;240508;100800;154.47;240
GAZP;0;240508;100800;154.47;160
GAZP;0;240508;100800;154.48;10
GAZP;0;240508;100801;154.48;10
GAZP;0;240508;100802;154.48;10
GAZP;0;240508;100802;154.48;10
GAZP;0;240508;100803;154.48;10
GAZP;0;240508;100803;154.48;10
GAZP;0;240508;100804;154.48;10
GAZP;0;240508;100804;154.48;10
GAZP;0;240508;100804;154.48;10
GAZP;0;240508;100805;154.48;10
GAZP;0;240508;100806;154.48;10
GAZP;0;240508;100806;154.48;10
GAZP;0;240508;100807;154.47;10
GAZP;0;240508;100808;154.48;10
GAZP;0;240508;100808;154.48;10
GAZP;0;240508;100808;154.48;10
GAZP;0;240508;100808;154.48;30
GAZP;0;240508;100809;154.48;10
GAZP;0;240508;100809;154.48;500
GAZP;0;240508;100809;154.48;10
GAZP;0;240508;100809;154.48;10
GAZP;0;240508;100809;154.48;10
GAZP;0;240508;100810;154.48;10
GAZP;0;240508;100810;154.48;10
GAZP;0;240508;100810;154.47;90
GAZP;0;240508;100811;154.48;10
GAZP;0;240508;100812;154.48;10
GAZP;0;240508;100812;154.48;10
GAZP;0;240508;100812;154.48;10
GAZP;0;240508;100813;154.48;10
GAZP;0;240508;100813;154.48;10
GAZP;0;240508;100813;154.48;10
GAZP;0;240508;100813;154.48;30
GAZP;0;240508;100813;154.48;10
GAZP;0;240508;100814;154.48;10
GAZP;0;240508;100814;154.48;10
GAZP;0;240508;100814;154.48;10
GAZP;0;240508;100814;154.48;20
GAZP;0;240508;100814;154.48;20
GAZP;0;240508;100815;154.48;170
GAZP;0;240508;100815;154.48;10
GAZP;0;240508;100816;154.48;10
GAZP;0;240508;100816;154.48;10
GAZP;0;240508;100817;154.48;10
GAZP;0;240508;100817;154.48;200
GAZP;0;240508;100818;154.48;10
GAZP;0;240508;100818;154.48;10
GAZP;0;240508;100818;154.47;430
GAZP;0;240508;100818;154.48;10
GAZP;0;240508;100819;154.48;10
GAZP;0;240508;100819;154.47;10
GAZP;0;240508;100819;154.48;10
GAZP;0;240508;100819;154.48;10
GAZP;0;240508;100819;154.48;10
GAZP;0;240508;100820;154.48;10
GAZP;0;240508;100821;154.48;10
GAZP;0;240508;100821;154.48;10
GAZP;0;240508;100821;154.48;10
GAZP;0;240508;100821;154.48;10
GAZP;0;240508;100821;154.48;10
GAZP;0;240508;100822;154.48;10
GAZP;0;240508;100823;154.48;10
GAZP;0;240508;100824;154.48;10
GAZP;0;240508;100824;154.48;10
GAZP;0;240508;100824;154.48;10
GAZP;0;240508;100824;154.48;320
GAZP;0;240508;100824;154.48;10
GAZP;0;240508;100824;154.48;10
GAZP;0;240508;100825;154.48;10
GAZP;0;240508;100825;154.48;30
GAZP;0;240508;100825;154.48;30
GAZP;0;240508;100825;154.48;10
GAZP;0;240508;100826;154.48;10
GAZP;0;240508;100827;154.47;300
GAZP;0;240508;100827;154.48;10
GAZP;0;240508;100827;154.48;10
GAZP;0;240508;100828;154.48;10
GAZP;0;240508;100828;154.48;10
GAZP;0;240508;100829;154.48;500
GAZP;0;240508;100829;154.48;10
GAZP;0;240508;100829;154.48;10
GAZP;0;240508;100829;154.48;10
GAZP;0;240508;100829;154.48;10
GAZP;0;240508;100830;154.48;10
GAZP;0;240508;100831;154.48;2900
GAZP;0;240508;100831;154.48;10
GAZP;0;240508;100832;154.48;10
GAZP;0;240508;100832;154.48;50
GAZP;0;240508;100833;154.48;10
GAZP;0;240508;100833;154.48;10
GAZP;0;240508;100834;154.48;110
GAZP;0;240508;100834;154.48;10
GAZP;0;240508;100834;154.48;10
GAZP;0;240508;100834;154.48;10
GAZP;0;240508;100835;154.48;10
GAZP;0;240508;100835;154.48;1500
GAZP;0;240508;100836;154.48;560
GAZP;0;240508;100836;154.48;10
GAZP;0;240508;100836;154.47;10
GAZP;0;240508;100836;154.48;10
GAZP;0;240508;100837;154.48;300
GAZP;0;240508;100837;154.48;500
GAZP;0;240508;100837;154.48;10
GAZP;0;240508;100837;154.48;500
GAZP;0;240508;100838;154.48;10
GAZP;0;240508;100838;154.48;70
GAZP;0;240508;100838;154.48;10
GAZP;0;240508;100839;154.48;10
GAZP;0;240508;100839;154.47;70
GAZP;0;240508;100839;154.48;10
GAZP;0;240508;100839;154.48;10
GAZP;0;240508;100840;154.48;10
GAZP;0;240508;100841;154.48;10
GAZP;0;240508;100841;154.48;10
GAZP;0;240508;100841;154.48;10
GAZP;0;240508;100842;154.48;30
GAZP;0;240508;100842;154.48;10
GAZP;0;240508;100842;154.48;50
GAZP;0;240508;100843;154.48;10
GAZP;0;240508;100843;154.48;10
GAZP;0;240508;100844;154.48;10
GAZP;0;240508;100844;154.48;10
GAZP;0;240508;100844;154.48;20
GAZP;0;240508;100844;154.48;20
GAZP;0;240508;100845;154.48;10
GAZP;0;240508;100845;154.48;10
GAZP;0;240508;100845;154.48;10
GAZP;0;240508;100846;154.48;10
GAZP;0;240508;100846;154.48;10
GAZP;0;240508;100846;154.48;20
GAZP;0;240508;100846;154.47;580
GAZP;0;240508;100846;154.47;800
GAZP;0;240508;100846;154.47;1000
GAZP;0;240508;100846;154.47;20
GAZP;0;240508;100846;154.47;10
GAZP;0;240508;100846;154.47;30
GAZP;0;240508;100846;154.47;30
GAZP;0;240508;100846;154.47;10
GAZP;0;240508;100846;154.47;150
GAZP;0;240508;100846;154.47;630
GAZP;0;240508;100846;154.47;10
GAZP;0;240508;100846;154.47;10
GAZP;0;240508;100847;154.47;80
GAZP;0;240508;100847;154.47;10
GAZP;0;240508;100848;154.47;10
GAZP;0;240508;100848;154.47;10
GAZP;0;240508;100849;154.47;10
GAZP;0;240508;100849;154.47;10
GAZP;0;240508;100849;154.47;10
GAZP;0;240508;100849;154.47;10
GAZP;0;240508;100850;154.47;20
GAZP;0;240508;100850;154.47;10
GAZP;0;240508;100850;154.47;10
GAZP;0;240508;100851;154.47;100
GAZP;0;240508;100851;154.47;10
GAZP;0;240508;100852;154.47;10
GAZP;0;240508;100852;154.47;10
GAZP;0;240508;100854;154.46;40
GAZP;0;240508;100854;154.47;10
GAZP;0;240508;100854;154.47;10
GAZP;0;240508;100854;154.47;10
GAZP;0;240508;100855;154.47;10
GAZP;0;240508;100856;154.47;10
GAZP;0;240508;100856;154.47;10
GAZP;0;240508;100857;154.47;10
GAZP;0;240508;100858;154.47;10
GAZP;0;240508;100858;154.47;10
GAZP;0;240508;100858;154.47;120
GAZP;0;240508;100858;154.47;40
GAZP;0;240508;100859;154.47;10
GAZP;0;240508;100859;154.47;950
GAZP;0;240508;100859;154.47;1050
GAZP;0;240508;100859;154.47;10
GAZP;0;240508;100900;154.47;10
GAZP;0;240508;100900;154.47;10
GAZP;0;240508;100901;154.47;10
GAZP;0;240508;100901;154.47;10
GAZP;0;240508;100902;154.47;10
GAZP;0;240508;100903;154.47;10
GAZP;0;240508;100903;154.47;10
GAZP;0;240508;100903;154.47;100
GAZP;0;240508;100904;154.47;10
GAZP;0;240508;100904;154.47;10
GAZP;0;240508;100905;154.47;10
GAZP;0;240508;100906;154.47;10
GAZP;0;240508;100906;154.47;100
GAZP;0;240508;100906;154.47;10
GAZP;0;240508;100907;154.47;10
GAZP;0;240508;100907;154.47;20
GAZP;0;240508;100907;154.47;80
GAZP;0;240508;100907;154.47;70
GAZP;0;240508;100907;154.47;30
GAZP;0;240508;100908;154.48;10
GAZP;0;240508;100909;154.48;10
GAZP;0;240508;100909;154.48;20
GAZP;0;240508;100909;154.48;20
GAZP;0;240508;100909;154.48;10
GAZP;0;240508;100910;154.47;50
GAZP;0;240508;100910;154.48;10
GAZP;0;240508;100911;154.48;10
GAZP;0;240508;100911;154.48;290
GAZP;0;240508;100911;154.48;10
GAZP;0;240508;100912;154.47;300
GAZP;0;240508;100912;154.48;10
GAZP;0;240508;100912;154.48;1000
GAZP;0;240508;100912;154.48;10
GAZP;0;240508;100913;154.47;180
GAZP;0;240508;100913;154.48;10
GAZP;0;240508;100913;154.48;10
GAZP;0;240508;100914;154.48;90
GAZP;0;240508;100914;154.48;10
GAZP;0;240508;100914;154.48;10
GAZP;0;240508;100914;154.48;10
GAZP;0;240508;100914;154.48;10
GAZP;0;240508;100915;154.48;10
GAZP;0;240508;100915;154.48;10
GAZP;0;240508;100916;154.48;10
GAZP;0;240508;100917;154.48;10
GAZP;0;240508;100917;154.48;10
GAZP;0;240508;100917;154.47;10
GAZP;0;240508;100918;154.48;10
GAZP;0;240508;100918;154.48;10
GAZP;0;240508;100919;154.48;10
GAZP;0;240508;100919;154.48;10
GAZP;0;240508;100919;154.48;120
GAZP;0;240508;100919;154.48;70
GAZP;0;240508;100919;154.48;80
GAZP;0;240508;100919;154.48;100
GAZP;0;240508;100919;154.48;130
GAZP;0;240508;100920;154.48;10
GAZP;0;240508;100920;154.48;40
GAZP;0;240508;100921;154.48;10
GAZP;0;240508;100921;154.48;10
GAZP;0;240508;100922;154.48;10
GAZP;0;240508;100922;154.48;290
GAZP;0;240508;100922;154.48;210
GAZP;0;240508;100922;154.48;20
GAZP;0;240508;100922;154.48;280
GAZP;0;240508;100922;154.48;1000
GAZP;0;240508;100922;154.48;10
GAZP;0;240508;100923;154.48;50
GAZP;0;240508;100923;154.48;30
GAZP;0;240508;100923;154.48;120
GAZP;0;240508;100923;154.48;380
GAZP;0;240508;100923;154.48;140
GAZP;0;240508;100923;154.48;480
GAZP;0;240508;100923;154.48;10
GAZP;0;240508;100923;154.48;10
GAZP;0;240508;100923;154.48;4500
GAZP;0;240508;100923;154.48;300
GAZP;0;240508;100923;154.48;2000
GAZP;0;240508;100923;154.48;1040
GAZP;0;240508;100923;154.49;2000
GAZP;0;240508;100923;154.49;10
GAZP;0;240508;100923;154.49;10
GAZP;0;240508;100924;154.49;10
GAZP;0;240508;100925;154.49;100
GAZP;0;240508;100925;154.49;300
GAZP;0;240508;100925;154.49;570
GAZP;0;240508;100925;154.49;430
GAZP;0;240508;100925;154.49;1000
GAZP;0;240508;100925;154.49;10
GAZP;0;240508;100925;154.49;500
GAZP;0;240508;100925;154.49;500
GAZP;0;240508;100925;154.49;10
GAZP;0;240508;100926;154.49;10
GAZP;0;240508;100927;154.49;10
GAZP;0;240508;100927;154.49;10
GAZP;0;240508;100928;154.49;10
GAZP;0;240508;100928;154.49;510
GAZP;0;240508;100928;154.5;200
GAZP;0;240508;100928;154.5;200
GAZP;0;240508;100928;154.5;200
GAZP;0;240508;100928;154.5;40
GAZP;0;240508;100928;154.5;40
GAZP;0;240508;100928;154.5;20
GAZP;0;240508;100928;154.5;10
GAZP;0;240508;100928;154.5;10
GAZP;0;240508;100928;154.5;100
GAZP;0;240508;100928;154.5;10
GAZP;0;240508;100928;154.5;360
GAZP;0;240508;100928;154.5;60
GAZP;0;240508;100928;154.49;30
GAZP;0;240508;100928;154.5;10
GAZP;0;240508;100928;154.5;10
GAZP;0;240508;100929;154.5;10
GAZP;0;240508;100929;154.5;10
GAZP;0;240508;100930;154.5;10
GAZP;0;240508;100931;154.5;10
GAZP;0;240508;100932;154.5;10
GAZP;0;240508;100932;154.5;10
GAZP;0;240508;100933;154.5;500
GAZP;0;240508;100933;154.5;100
GAZP;0;240508;100933;154.5;100
GAZP;0;240508;100933;154.5;10
GAZP;0;240508;100933;154.5;10
GAZP;0;240508;100933;154.5;10
GAZP;0;240508;100933;154.5;10
GAZP;0;240508;100933;154.5;30
GAZP;0;240508;100933;154.5;10
GAZP;0;240508;100933;154.5;10
